index,股票名称,发布时间,清洗后评论,情感,事件类型,置信度,关键词
64384,长春高新,2026/8/13 9:55,"跌你是真的丝滑,50见吧,够动细",消极,市场情绪,3,跌、送死
64385,长春高新,2026/8/13 9:54,假离婚坑害股民必须严惩不贷,消极,造假,3,假离婚、严惩、坑害
64386,长春高新,2026/8/13 9:51,"刚下场,亏那就狠正常",消极,业绩相关,3,亏、接盘
64387,长春高新,2026/8/13 9:50,"努力加油吧,90还差几毛钱",积极,其他,2,加油、抄底
64388,长春高新,2026/8/13 9:49,"这么明显的中报雷,再清楚不过了",消极,业绩相关,3,中报雷、接盘
64389,长春高新,2026/8/13 9:43,"中报有惊喜哟,小散努力接盘抄底呀。",积极,业绩相关,3,中报惊喜、抄底
64390,长春高新,2026/8/13 9:42,"75到77才是底啊,继续看吧",中性,市场情绪,2,看、底、跌
64391,长春高新,2026/8/13 9:41,没有底,消极,市场情绪,3,没有底
64392,长春高新,2026/8/13 9:41,"几十亿地产资产计提坏帐,马上变亏损!!!",消极,业绩相关,3,计提坏账、亏损
64393,长春高新,2026/8/13 9:40,"它虽然涨得不多,但跌得多啊",消极,市场情绪,2,跌得多
64394,长春高新,2026/8/13 9:40,太恶心了,消极,造假,3,恶心
64395,长春高新,2026/8/13 9:39,"昨天就说了今天先到90,可以去看看昨天的帖子",中性,市场情绪,2,到90、卖出、看80
64396,长春高新,2026/8/13 9:39,"应该会到68,大家快跑吧",中性,市场情绪,2,到68、卖出
64397,长春高新,2026/8/12 10:31,"长春高新即使2024业绩下跌20%,这个价格也非常便宜",积极,业绩相关,3,长春高新、业绩下跌、价格便宜
64398,长春高新,2026/8/13 9:38,"半年前就说过到90,下一步先看80吧",中性,市场情绪,2,到90、看80
64399,长春高新,2026/8/13 9:36,"因为前期上涨乏力,远未到安全区,这轮调整下跌必然非常惨烈。",消极,市场情绪,3,上涨乏力、调整、下跌惨烈
64400,长春高新,2026/8/13 9:35,破新低指日可待了,消极,市场情绪,3,暴跌、破新低、指日可待
64401,长春高新,2026/8/13 9:34,开始暴跌了?,消极,市场情绪,3,暴跌、下跌
64402,长春高新,2026/8/13 9:32,"今天先见90,",中性,其他,2,见90、下跌目标
64403,长春高新,2026/8/13 9:32,先到80,中性,其他,2,到80、下跌
64404,长春高新,2026/8/13 9:28,"智翔金泰基本全年无销售,年年亏损,股价天天涨,而这里还在分析长春高新赚多赚少,股",消极,造假,3,年年亏损、股价上涨、销售为零
64405,长春高新,2026/8/11 3:53,【事实胜于雄辩】看看什么是卖出信号吧。不服都不行。,消极,市场情绪,2,A杀、卖出信号、大阴线
64406,长春高新,2026/8/12 11:54,最大A杀的股!!!里面有问题,消极,重大事项,2,最大A杀、有问题
64407,长春高新,2026/8/12 10:02,"离大阴线还剩2天时间。特宝生物未来长效的竞争者,快的话年底可以审批通过,明年就可",中性,行业政策,2,特宝生物、审批通过、竞争者
64408,长春高新,2026/8/12 9:37,"93的本,不到120不走,不过这走势挺难受啊",中性,其他,2,93本、120点、大阴线
64409,长春高新,2026/8/12 12:28,涨停分析,中性,市场情绪,2,涨停分析
64410,长春高新,2026/8/12 7:31,"明天板块调整,我看你跌多少",中性,市场情绪,2,板块调整、涨停、长阳
64411,长春高新,2026/8/12 6:05,看看基本没有销售的智翔金泰,消极,业绩相关,3,销售、智翔金泰
64412,长春高新,2026/8/12 3:45,长春高新也是提供新冠疫苗及新冠特效药的。就是今天涨的太少了。别的都涨停了。,消极,业绩相关,3,涨的太少、新冠特效药
64413,长春高新,2026/7/28 12:50,创新专利药关进医保鸟笼就是困死,消极,行业政策,3,医保、专利药
64414,长春高新,2026/8/12 2:03,"周一长阳,恭喜持有此股的朋友们!",积极,市场情绪,3,长阳、持有、涨
64415,长春高新,2026/8/12 9:53,"留着等明年分红了,实在是没法看了",消极,业绩相关,3,半年报下跌、分红、大跌
64416,长春高新,2026/5/2 7:48,下一个长春高新联发股份总市值23亿十年分红18亿[赞][赞],积极,业绩相关,3,十年分红18亿、总市值23亿、分红
64417,长春高新,2026/8/12 1:18,"大盘大跌一次没漏,板块大涨一次没你,怎么对得起信任你的股民!",消极,市场情绪,3,大盘大跌、大涨、股民
64418,长春高新,2026/8/12 3:16,预计2024年半年报下跌30%,消极,业绩相关,3,半年报、下跌30%、业绩
64419,长春高新,2026/8/12 2:59,"邻居,烂,一,天,十三点",消极,其他,3,烂、十三点
64420,长春高新,2026/8/12 2:56,"连一个点都没给,跌的时候猛的很",消极,市场情绪,3,下跌、绿、收盘
64421,长春高新,2026/8/12 2:54,"外围,一天下跌十三点",消极,市场情绪,3,下跌、十三点
64422,长春高新,2026/8/12 2:10,长春高新只配绿,消极,市场情绪,3,长春高新、绿
64423,长春高新,2026/8/12 2:18,收盘又要绿?,消极,市场情绪,3,绿、收盘
64424,长春高新,2026/8/12 2:39,恶心的想吐,消极,市场情绪,3,恶心
64425,长春高新,2026/8/12 2:35,长春高新是起不来了的,消极,市场情绪,3,回调第一名
64426,长春高新,2026/8/12 2:27,业绩还需要等中报才知道吗?[捂脸][捂脸][捂脸],中性,业绩相关,3,中报
64427,长春高新,2026/8/12 2:26,中报一步到位80见,积极,业绩相关,3,中报
64428,长春高新,2026/8/12 2:23,跌回二十年前。,消极,市场情绪,3,跌回
64429,长春高新,2026/8/12 2:23,"上涨你不行,回调第一名",消极,市场情绪,3,上涨不行
64430,长春高新,2026/8/12 2:22,"赶紧退市吧,",消极,重大事项,3,退市
64431,长春高新,2026/8/12 2:22,年底50一线见,积极,业绩相关,2,50一线
64434,长春高新,2026/8/12 2:10,长春应该改名长冬了。,中性,其他,2,改名
64435,长春高新,2026/12/22 3:08,"问一个问题:如果大盘重新上了三千点,长高能站上160吗?",中性,其他,2,
64436,长春高新,2026/8/12 1:39,"还是听过来人的经验吧,人人都骂,不敢加仓了,口碑太差",消极,市场情绪,3,口碑差、不敢加仓
64437,长春高新,2026/8/12 1:35,没弹药了,消极,其他,2,没弹药
64438,长春高新,2026/8/12 1:18,改变工艺应该不合规吧?这针还敢打吗?,消极,造假,3,工艺不合规、针
64439,长春高新,2026/8/12 10:37,"长春高新即将走出翻倍行情,之前可能先腰斩",积极,重大事项,2,翻倍行情、腰斩
64440,长春高新,2026/8/12 1:08,每年涨100就够了,中性,其他,2,涨100
64441,长春高新,2026/8/6 12:42,"生长激素未来利润只会高,不会低,科技创新没那么容易[滴汗]很多产品薄利多销是因为",积极,业绩相关,3,利润、科技创新
64442,长春高新,2026/8/12 11:11,"板块都涨不过,还想中报有好结果?",消极,业绩相关,3,中报、好结果
64443,长春高新,2026/8/12 10:55,今天有点强啊,中性,其他,2,强
64444,长春高新,2026/8/12 10:50,这难道不是新冠检测吗?,中性,造假,3,新冠检测
64445,长春高新,2026/8/12 10:34,"这股在市场上口碑实在太差,问过一圈买过的人都在骂[笑哭],不敢加仓了,就这个底仓",消极,市场情绪,3,口碑差、不敢加仓、行情弱
64446,长春高新,2026/8/12 10:38,行情弱的像狗一样。,消极,市场情绪,3,行情弱、像狗一样
64447,长春高新,2026/8/12 10:05,冷饭没人炒了,消极,市场情绪,3,冷饭没人炒
64448,长春高新,2026/8/12 9:42,"再T两次就可以回本盈利了,A股只能玩偷鸡",消极,市场情绪,3,只能玩偷鸡
64449,长春高新,2026/8/12 9:39,"今天长阳,不用怀疑!",积极,市场情绪,3,长阳、不用怀疑
64450,长春高新,2026/8/12 9:19,"如果中报有风险,这几天就去最好的下跌机会",积极,业绩相关,3,中报、小利好、买入持有
64451,长春高新,2026/8/12 9:20,中报小利好,积极,业绩相关,3,中报、小利好
64452,长春高新,2026/8/12 9:11,"超低估值,比银行电力更有性价比,还有创新药加持,买入持有是最佳策略。",积极,行业政策,3,超低估值、创新药、买入持有
64453,长春高新,2026/8/5 4:32,"(接上篇)现在的长春高新在医药管线上已经落后国内对手10年,只能是拼命追赶争取发",消极,造假,3,长春高新、医药管线落后、追赶
64454,长春高新,2026/8/5 4:32,"你好,由欧美成熟市场可以看出,医药行业是高度竞争的行业,市场成熟后国内最多只会剩",中性,行业政策,3,医药行业、竞争、市场成熟
64455,长春高新,2026/8/9 3:31,"本周-6k,账户净值0.943。大盘成交额创年内新低,韭菜汁都快榨干了。",消极,业绩相关,3,亏损、净值、大盘
64456,长春高新,2026/8/11 4:44,"大家想想,为什么自己员工这么急着在中报前卖点。",消极,市场情绪,2,急卖、中报
64457,长春高新,2026/6/20 1:11,"99全部割了,没底的",消极,市场情绪,3,割肉、没底
64458,长春高新,2026/8/11 7:02,"业绩亏损,下周一会跌。",消极,业绩相关,3,亏损、下跌
64459,长春高新,2026/8/11 6:25,请问这是国企吗?,中性,其他,2,国企
64460,长春高新,2026/6/15 9:58,"跌破100 的长春高新,不是祸,而是福气。",中性,业绩相关,3,中报、七开头、业绩
64461,长春高新,2026/8/11 12:27,"中报一出七开头,还有几天可以跑。",积极,市场情绪,3,抄底、利好公告、提前告知
64462,长春高新,2026/8/9 2:59,"91.74抄底成功,静待然后利好公告,别说我不提前告诉你!",中性,其他,3,91.74、插入、抄底
64463,长春高新,2026/8/11 9:37,76.76插入,消极,其他,3,趋势拐头向下
64464,长春高新,2026/8/11 8:54,趋势拐头向下了,中性,业绩相关,3,跌破100、长春高新、趋势
64465,长春高新,2026/8/10 8:56,85很快要到喽,中性,其他,2,85
64466,长春高新,2026/8/10 8:08,长春高新[赚大了],积极,业绩相关,2,赚大了
64467,长春高新,2026/8/9 2:56,算不算最贵地产股?!,中性,其他,2,最贵地产股
64468,长春高新,2026/8/9 3:22,"这样庄家不计成本跑,肯定有大雷是我们散户不知道的,庄家机构提前知道了天天出货",消极,市场情绪,3,庄家出货
64469,长春高新,2026/8/9 11:07,看多的人不是很牛逼吗?继续买呀!,积极,市场情绪,2,看多
64470,长春高新,2026/8/10 9:14,"中报给你看看,什么叫雷,惊天大雷。",消极,造假,3,中报雷
64471,长春高新,2026/8/9 10:09,"中报雷要来了,天雷滚滚,今天最后逃命的机会。下周大阴线会与你不期而遇。避雷进行时",消极,造假,3,中报雷
64472,长春高新,2026/8/10 11:54,"谨守操盘原则之一一一套牢盘多于获利盘!不做,不看!谨守操盘原则之一一一顺势者昌,",中性,其他,2,操盘原则
64473,长春高新,2026/8/9 4:25,"老董事长遗憾的退场了,拿着高位增持的股票。新来的董事长对公司股价市值不闻不问,一",消极,管理层,2,董事长退场
64474,长春高新,2026/8/10 12:23,"看情况有雷啊,",中性,造假,2,雷
64475,长春高新,2026/8/10 11:33,五个亿变成一个亿哈哈,消极,造假,3,五个亿变成一个亿
64476,长春高新,2026/8/10 3:21,"长春高新存在ST风险太可怕了,下一个左江!!!",消极,监管,2,ST风险
64477,长春高新,2026/8/9 4:37,"现在房地产市场在企稳,高新的房地产业务还有地方政府的支持,如果后续高新的房地产业",中性,行业政策,2,房地产企稳
64478,长春高新,2026/8/10 9:04,"没有突发情况,没有一个会突然一下转好的。当下医药行业疲软期,这是不争事实,除非出",中性,行业政策,2,医药行业疲软
64479,长春高新,2026/8/9 7:05,长春高新上一次涨停的时间是2023年1月5日。当日10点32分长春高新(0006,中性,其他,1,长春高新涨停时间
64480,长春高新,2026/8/9 6:16,"又过两天好日子。股友们不要发了,爱涨涨爱跌跌。好好生活[吃瓜][吃瓜][吃瓜]",中性,市场情绪,2,
64481,长春高新,2026/8/9 6:57,"夜观星象,利好蓄势,周一长阳!",积极,市场情绪,2,利好、蓄势、长阳
64482,长春高新,2026/8/9 2:49,"[加油][加油][加油]此时买入必赚钱,周一冲高就跑路",积极,市场情绪,2,买入、冲高
64483,长春高新,2026/8/9 4:50,"多多们,areyouok",消极,其他,2,多多们
64484,长春高新,2026/8/9 4:28,"[滴汗]茅台业绩创新高好多年了,股价涨了?我记得2021年3月那会,2500的股",消极,业绩相关,3,茅台、业绩、股价
64485,长春高新,2026/8/9 3:20,"请问金赛药业官网上现在为何查不到产品信息,在研药物管线,临床前研发及临床中研发的",中性,其他,3,"产品信息,在研药物,临床研发"
64486,长春高新,2026/8/9 2:55,"大哥就是大哥,又接我上车[俏皮][俏皮][俏皮]",积极,市场情绪,3,接我上车
64487,长春高新,2026/8/9 3:13,"周线收了一个上影线,完了,下周肯定破新低",消极,市场情绪,3,"上影线,破新低"
64488,长春高新,2026/8/9 3:05,看图说话,中性,其他,3,看图说话
64489,长春高新,2026/8/9 2:54,"今天买进来就亏了1.5元,真是择时择股差劲的很。",消极,业绩相关,3,"买入,亏损"
64490,长春高新,2026/8/9 2:48,"医药涨它也跌,房地产涨它也跌#股价闪崩!长春高新:不存在ST风险#",消极,市场情绪,3,"股价闪崩,下跌,利好"
64491,长春高新,2026/8/9 2:42,"地产叠加病毒防止,静音持有!",中性,行业政策,2,"地产,病毒防止,静音持有"
64492,长春高新,2026/8/9 1:57,"会破新低,利好那么多都没向上突破,横久必破。",消极,市场情绪,3,"横久必破,破新低,下跌"
64493,长春高新,2026/8/9 2:29,lj没完没了的跌,消极,市场情绪,3,"lj,持续下跌"
64494,长春高新,2026/8/9 2:17,国药是要把所有医疗股都带下来吗?[大笑],消极,市场情绪,3,"医疗股,带崩,大笑"
64495,长春高新,2026/8/9 2:09,"五十能到不!!多了买不起,[大笑][大笑]买一手",中性,其他,2,
64496,长春高新,2026/8/9 1:38,"地产板块都涨了,你为啥还跌?",消极,市场情绪,3,地产板块
64497,长春高新,2026/8/9 1:42,这个拉基公司已经走上了一条不归路,消极,造假,3,不归路
64498,长春高新,2026/8/9 10:16,"各位韭菜好!我是新来的韭菜,请多多关照!",消极,市场情绪,3,韭菜
64499,长春高新,2026/8/9 1:30,我周一挂92.35买[俏皮][俏皮][俏皮][俏皮],中性,其他,2,
64500,长春高新,2026/8/9 10:04,"金磊好歹在努力搞研发,其他几个拿着高薪在干什么?一群吃干饭的!!!",消极,管理层,3,高薪、努力、研发
64501,长春高新,2026/8/9 9:52,"105的成本一直T到96,好辛苦",中性,其他,2,T、成本、96
64502,长春高新,2026/8/9 12:26,"应该还有机会,",积极,其他,2,机会
64503,长春高新,2026/8/9 12:23,你不是也有房地产吗,中性,其他,2,房地产
64504,长春高新,2026/8/9 11:29,阴跌又开始了。退出股市受够了,消极,市场情绪,1,阴跌、退出
64505,长春高新,2026/8/9 11:07,"全都是量化卖出的1手1手,没戏。",消极,市场情绪,3,量化卖出、拉板、放低预期
64506,长春高新,2026/8/9 10:44,该拉板了呀,积极,市场情绪,2,拉板
64507,长春高新,2026/8/9 9:19,要学会沉淀,中性,其他,2,沉淀
64508,长春高新,2026/8/9 9:47,"业绩没出来你们不用指望了,出来大概率也是不行,放低预期,好好拿着,短线赶紧卖,中",消极,业绩相关,3,业绩、放低预期、短线卖出
64509,长春高新,2026/5/30 10:49,过几年又一个买长春高新的大妈出现了,中性,行业政策,2,长春高新、大妈
64510,长春高新,2026/8/9 10:03,公司应该拿出50亿回购注销,中性,业绩相关,2,回购注销
